d_measured,depth,D,mean_branches,n_primary_dendrites,branch_angle,total_length,num_neurons
1.1960849,8.0,1.6273456,1.2311895,7.0,1.6655246,915.3088,24.0
1.3717133,5.0,1.4422283,1.986686,7.0,2.4377012,799.5657,22.0
1.2325207,6.0,1.7992436,1.9663416,5.0,2.0543077,73.256805,24.0
1.4870043,3.0,1.4464171,1.0654261,4.0,0.44856733,434.80334,17.0
1.1870552,5.0,1.39973,1.7770989,5.0,2.0605314,106.56287,13.0
1.4744427,6.0,1.6246912,1.008329,5.0,0.8292725,571.67535,5.0
1.3474704,7.0,1.8290339,1.9103639,5.0,2.5905755,653.0963,27.0
1.3744252,5.0,1.770442,1.0562629,5.0,0.008092429,849.60754,4.0
1.5330871,5.0,1.3986039,1.3135104,5.0,0.74487257,891.7657,7.0
1.5029205,5.0,1.7073884,1.9706037,4.0,0.18864244,991.4764,13.0
1.4007727,10.0,1.371002,1.5323895,6.0,2.2736733,244.96141,9.0
1.2675437,11.0,1.7473484,1.0405331,8.0,1.1932415,381.66028,18.0
1.6258913,10.0,1.09148,1.7854472,7.0,1.0090678,526.34045,5.0
1.5525285,6.0,1.4675133,1.5299333,6.0,0.7257326,585.0269,6.0
1.3655894,3.0,1.0938989,1.7180166,7.0,1.6255878,140.84721,16.0
1.5619938,10.0,1.3738214,1.7789409,6.0,2.98152,526.5182,10.0
1.5476047,7.0,1.0486143,1.731772,4.0,3.0660827,629.98584,5.0
1.3007239,11.0,1.7915345,1.222537,7.0,1.8942473,864.95404,10.0
1.6668594,11.0,1.0814549,1.6761715,7.0,0.71491694,585.59174,12.0
1.1184028,8.0,1.3632859,1.1528547,8.0,1.4003316,67.45619,14.0
1.6070784,7.0,1.0698922,1.3237809,5.0,0.80161023,402.75446,28.0
1.4045838,7.0,1.5344826,1.9129918,8.0,1.1307986,168.59245,23.0
1.4218503,6.0,1.6000124,1.1233131,7.0,1.0779299,449.4047,24.0
1.5797585,4.0,1.1260492,1.3248353,6.0,1.6860697,698.0399,9.0
1.5778319,5.0,1.1576058,1.9460727,6.0,2.0091882,456.5591,11.0
1.4625068,10.0,1.6137103,1.5859156,6.0,0.51937133,499.05017,4.0
1.3972553,9.0,1.701273,1.5331734,8.0,3.0780594,251.58197,22.0
1.4089407,10.0,1.8689597,1.0132293,6.0,1.1024112,592.6145,11.0
1.453408,5.0,1.580335,1.0534031,4.0,1.5145732,658.1001,28.0
1.5679551,7.0,1.3806758,1.7269961,4.0,1.8120869,459.75397,20.0
1.5288,5.0,1.4274898,1.5305153,8.0,1.8074872,573.0034,11.0
1.3240924,10.0,1.6022173,1.916985,8.0,1.2292302,160.27013,18.0
1.1146532,8.0,1.1161592,1.4669607,7.0,0.3106456,76.43985,10.0
1.4204153,8.0,1.7448457,1.6914022,4.0,2.5655444,580.2515,24.0
0.91759187,10.0,1.7191998,1.1570914,6.0,1.5683875,879.1835,30.0
1.2439679,5.0,1.1300646,1.4719737,7.0,1.3972094,126.96243,4.0
1.5774674,5.0,1.1623747,1.0172586,4.0,1.0978688,591.77094,23.0
1.4220017,8.0,1.4892157,1.2799811,6.0,2.6458342,177.65442,28.0
1.2458662,10.0,1.38959,1.3909075,6.0,3.1395476,90.99844,26.0
1.35083,5.0,1.8047444,1.3806398,8.0,1.1461955,448.84027,24.0
1.31553,8.0,1.983381,1.2241979,6.0,0.030449988,87.73747,27.0
1.4784219,7.0,1.6252694,1.6351657,7.0,1.4034008,270.28217,16.0
1.404959,11.0,1.5935916,1.7430387,5.0,0.39854375,747.8395,16.0
1.5221627,4.0,1.0540425,1.4611174,8.0,1.9464511,325.87732,9.0
1.4515955,5.0,1.6347723,1.3485861,7.0,2.5776114,217.11366,30.0
1.0735389,10.0,1.9989562,1.6902888,7.0,0.7950051,801.0756,26.0
1.2827392,7.0,1.9827617,1.6566865,6.0,0.61112416,108.139,21.0
1.5719986,3.0,1.3334736,1.8951682,5.0,0.75667083,577.8303,23.0
1.4807413,3.0,1.9077044,1.421373,6.0,1.5031725,237.77426,19.0
1.5006799,4.0,1.8915334,1.087639,7.0,1.0666094,419.68875,12.0
1.6391612,9.0,1.0792732,1.2179288,7.0,2.1585758,967.7156,4.0
1.5334198,5.0,1.3156081,1.2374383,4.0,2.6289873,485.99768,17.0
1.0683284,9.0,1.2188537,1.6758578,3.0,0.50619143,69.58605,8.0
1.5685875,9.0,1.2877098,1.6419649,6.0,2.995754,573.77057,14.0
1.4734712,8.0,1.4834875,1.3948717,6.0,0.76806676,231.5646,13.0
1.3804402,4.0,1.7796942,1.535495,3.0,1.1159809,257.35263,15.0
1.2707771,9.0,1.5302118,1.1121682,6.0,0.47551885,641.51215,25.0
1.3482916,10.0,1.7443665,1.961094,7.0,1.2058744,232.9061,21.0
1.5410208,8.0,1.5304446,1.5547656,3.0,0.8874898,796.762,22.0
1.4743733,10.0,1.0023375,1.5721322,8.0,0.12387629,567.7985,30.0
1.5089978,4.0,1.8337119,1.93407,4.0,2.6180317,574.2852,19.0
1.5135995,8.0,1.5340618,1.1372567,6.0,0.53270465,795.4419,10.0
1.5991819,10.0,1.6752281,1.5260077,6.0,1.544466,817.2068,5.0
1.540561,10.0,1.6015642,1.5814947,7.0,1.776526,443.47327,7.0
1.485616,4.0,1.9692088,1.7676566,5.0,1.262587,450.2088,25.0
1.5379038,10.0,1.1082723,1.0059148,5.0,0.32154888,776.59265,11.0
1.3864394,10.0,1.8016436,1.6706253,6.0,1.6159843,339.8572,10.0
1.2252213,8.0,1.7426151,1.1622573,7.0,1.5014488,950.79645,18.0
1.5581666,9.0,1.6004481,1.9230909,4.0,1.6470348,399.609,15.0
1.6113445,8.0,1.6067536,1.5735453,4.0,1.0259684,901.21356,7.0
1.2367393,6.0,1.7619501,1.5683321,7.0,0.5405289,63.548218,30.0
1.5949935,5.0,1.073996,1.7936226,5.0,1.8418415,494.47107,28.0
1.1844891,7.0,1.9832596,1.0368687,5.0,0.03654689,127.4419,7.0
1.5861232,5.0,1.0117514,1.2490059,8.0,2.2242773,337.1449,18.0
1.5187054,5.0,1.5976921,1.6294969,6.0,2.8618977,550.1289,19.0
1.3825352,4.0,1.8437778,1.0461633,7.0,1.5912864,877.64307,18.0
1.3928094,5.0,1.6854248,1.3516103,7.0,0.77713865,303.30066,5.0
1.608493,5.0,1.3399667,1.7985457,5.0,1.8135126,414.57346,15.0
1.55377,6.0,1.357882,1.0413603,6.0,2.043825,773.98456,10.0
1.6569289,8.0,1.2092648,1.9184875,5.0,2.0182772,727.18634,10.0
1.5507476,3.0,1.0729927,1.0767496,5.0,0.7103867,646.5659,21.0
1.469936,4.0,1.6935132,1.1486026,3.0,1.0669451,557.47394,15.0
1.5166265,10.0,1.3066008,1.2082021,4.0,2.8151307,420.86505,11.0
1.1624049,11.0,1.7244148,1.5344844,4.0,1.7283661,125.73568,7.0
1.5342002,3.0,1.4398973,1.4187882,4.0,1.7042799,460.9228,14.0
1.5260032,4.0,1.1066623,1.4546738,6.0,2.2642524,774.7653,21.0
1.3532,4.0,1.7782292,1.8725978,5.0,2.753014,705.8871,30.0
1.51337,8.0,1.1666512,1.0176687,7.0,0.26256362,533.13983,4.0
1.3349729,8.0,1.5085096,1.4193382,7.0,2.211503,578.3319,20.0
1.1352806,9.0,1.6677357,1.191097,6.0,2.5621643,872.3571,28.0
1.4511586,3.0,1.8734779,1.481843,7.0,2.461835,344.60065,15.0
1.5739027,7.0,1.0686214,1.3179622,6.0,1.3056699,385.32092,10.0
1.2808661,3.0,1.4914796,1.9904588,5.0,1.9525093,179.46207,5.0
1.511051,4.0,1.0987273,1.8406091,6.0,2.34412,632.8297,24.0
1.138348,8.0,1.7033187,1.907386,5.0,1.0520967,988.8153,25.0
1.3925412,4.0,1.7682878,1.688469,5.0,1.9616852,187.45082,18.0
1.3834203,9.0,1.6013843,1.8794012,7.0,1.1154207,124.73413,29.0
1.5058999,3.0,1.0361104,1.2401747,4.0,0.8393599,323.67004,23.0
1.3217273,9.0,1.6360602,1.2572368,6.0,0.8779292,862.22736,14.0
1.4782029,3.0,1.9575865,1.3780951,6.0,1.1393225,774.20044,15.0
1.6022874,10.0,1.3977425,1.8311832,6.0,1.0234002,493.38785,16.0
1.5675848,11.0,1.2794073,1.772638,7.0,0.64747095,535.0334,16.0
1.518794,8.0,1.2054963,1.3784679,4.0,2.830627,244.76012,29.0
1.5382378,4.0,1.1958311,1.7003357,7.0,1.1645085,843.7111,3.0
1.5474706,4.0,1.2721015,1.2202872,5.0,1.1816334,488.00433,24.0
1.5500121,5.0,1.3999226,1.774433,6.0,1.4876077,410.02692,23.0
1.2159616,10.0,1.0748793,1.4442811,7.0,3.0732307,160.98738,4.0
1.350614,10.0,1.9248253,1.5762047,6.0,2.0370233,338.609,4.0
1.5510592,4.0,1.1897063,1.6988106,7.0,0.30164638,542.9417,16.0
1.362264,11.0,1.8865237,1.8216431,5.0,1.0110085,420.02448,14.0
1.4802793,10.0,1.3491626,1.0215875,7.0,0.75870395,378.857,11.0
1.3750174,10.0,1.7343187,1.9823236,5.0,1.609611,370.67334,24.0
1.3065141,7.0,1.8135506,1.9434597,7.0,0.95441407,429.66632,23.0
1.2022923,10.0,1.841023,1.693245,3.0,1.8115834,192.17975,7.0
1.5683591,5.0,1.6047953,1.7786158,4.0,1.8301624,390.90048,23.0
1.4322373,6.0,1.6034833,1.2460006,6.0,0.40830815,398.95865,7.0
1.2978674,5.0,1.4091759,1.8620934,4.0,3.0420773,151.16904,20.0
1.5333024,3.0,1.6204906,1.7771698,5.0,1.8336256,849.19196,11.0
1.4662044,5.0,1.4230049,1.2535468,7.0,1.7235799,551.0737,25.0
1.4531438,4.0,1.9323609,1.7641639,4.0,0.5137508,416.2718,30.0
1.5780817,6.0,1.1681273,1.619651,3.0,1.3549877,606.0305,9.0
1.507863,9.0,1.0640706,1.6901644,5.0,0.16694218,313.341,17.0
1.2561737,5.0,1.3727301,1.9122705,5.0,1.1833801,123.20624,11.0
1.5096893,8.0,1.5358415,1.7433813,5.0,2.762299,358.8772,24.0
1.2726644,9.0,1.4943023,1.711672,3.0,0.79782057,106.70138,20.0
1.5750691,5.0,1.0673511,1.097122,4.0,0.86333525,904.4423,14.0
1.2742916,9.0,1.0495312,1.7281486,7.0,0.043152194,181.74434,4.0
1.1824692,10.0,1.974752,1.7018137,8.0,1.1353667,93.79013,15.0
1.4774439,5.0,1.731759,1.2659173,7.0,1.3401241,920.2158,10.0
1.4944468,9.0,1.8287888,1.4648094,5.0,2.0839095,441.0291,12.0
1.5200658,6.0,1.3963114,1.2253908,5.0,1.3130672,419.07642,28.0
1.5435472,4.0,1.4067248,1.3416026,7.0,1.3378844,357.4497,13.0
1.5953196,3.0,1.1440253,1.416551,5.0,0.88207644,600.1608,16.0
1.4774688,5.0,1.8274515,1.1326168,8.0,2.931425,431.42395,15.0
1.6437422,6.0,1.0522037,1.4070907,3.0,2.1471674,965.33325,16.0
1.5528802,8.0,1.369087,1.4920679,4.0,1.5701813,525.3397,22.0
1.382134,10.0,1.5376829,1.3313632,6.0,1.7251645,424.3793,23.0
1.3491539,6.0,1.801426,1.5631275,6.0,2.3982928,536.29297,28.0
1.49971,3.0,1.6111715,1.8735135,5.0,2.3209972,524.0125,25.0
1.5232179,9.0,1.7161639,1.2189041,8.0,1.734774,843.9063,5.0
1.4795221,6.0,1.8603542,1.184949,8.0,0.33270878,551.9425,4.0
1.5569457,3.0,1.2736841,1.9773651,5.0,0.91441387,585.9478,21.0
1.155387,8.0,1.3471358,1.640261,6.0,2.9830413,91.95753,13.0
1.5033065,8.0,1.0271484,1.1161597,5.0,0.98059297,806.4277,23.0
1.1779819,10.0,1.6139739,1.7782604,7.0,1.4615573,749.61743,23.0
1.5064588,7.0,1.6817341,1.1082886,6.0,2.3268673,536.79834,6.0
1.6146382,9.0,1.3670331,1.5317248,3.0,0.82004344,990.55743,14.0
1.4947577,5.0,1.6843331,1.0425618,7.0,0.91184264,277.7844,21.0
1.5512829,3.0,1.7716962,1.6558474,8.0,1.0856276,721.9347,9.0
1.400948,5.0,1.2529266,1.4599315,7.0,0.42738494,207.8824,5.0
1.4491469,4.0,1.6861062,1.4026506,4.0,0.9393297,797.9251,3.0
1.5719545,6.0,1.2764187,1.6379961,4.0,2.433896,443.20453,14.0
1.2622648,3.0,1.9370476,1.4238248,7.0,0.39596787,160.75337,6.0
1.4975071,8.0,1.1132556,1.3000666,6.0,1.4685742,711.87915,23.0
1.0752969,8.0,1.2895012,1.7841061,5.0,2.4972744,78.719475,8.0
1.3831382,10.0,1.5896596,1.474461,7.0,0.8468102,313.0022,21.0
1.2680945,5.0,1.8069761,1.327064,6.0,1.1724514,982.0253,22.0
1.4355359,9.0,1.875123,1.4416319,7.0,0.61767405,549.17883,9.0
1.1019578,8.0,1.8879373,1.0066955,5.0,2.8707938,102.36653,10.0
1.2913469,9.0,1.937619,1.7562071,8.0,2.8162866,185.56558,12.0
1.281527,11.0,1.8599976,1.168123,6.0,0.7777074,275.6648,29.0
1.4821799,6.0,1.3303689,1.5075608,7.0,1.2349076,640.5343,20.0
1.265974,6.0,1.1730317,1.8382361,3.0,0.28562307,136.0267,16.0
1.3016354,10.0,1.705659,1.7122532,7.0,0.2294746,159.03929,10.0
1.5056205,4.0,1.6110717,1.2753946,4.0,2.1020045,814.11633,20.0
1.5243968,8.0,1.9178408,1.3185337,4.0,1.9437968,818.85486,10.0
1.4756297,4.0,1.8342438,1.5996584,3.0,0.3630756,242.13594,28.0
1.5500481,5.0,1.3366332,1.3872249,3.0,2.8643558,483.4075,18.0
1.5457654,4.0,1.3357594,1.6728246,5.0,0.9947027,668.8794,22.0
1.3879513,10.0,1.2867328,1.5181367,8.0,2.1543524,680.7369,27.0
1.589574,6.0,1.0868045,1.2022718,6.0,0.7869005,552.65717,7.0
1.2120141,6.0,1.3685812,1.0528305,8.0,0.6396692,991.7604,27.0
1.4465826,10.0,1.2620665,1.1925857,4.0,0.41733685,819.2379,28.0
1.3337421,9.0,1.8415153,1.8630567,6.0,1.4084347,176.92819,14.0
1.4683635,4.0,1.123627,1.2517934,6.0,2.4651256,930.5674,23.0
1.479006,8.0,1.3657409,1.825051,8.0,1.2212099,186.23856,23.0
1.0736144,7.0,1.9431349,1.5162001,7.0,0.4847478,778.0802,28.0
1.5690365,5.0,1.3319627,1.557363,3.0,1.3705554,477.01218,18.0
1.3748785,10.0,1.8385317,1.3951445,5.0,0.7729866,539.9755,15.0
1.1678588,10.0,1.1194111,1.0542265,5.0,0.15274562,67.56682,25.0
1.5636445,8.0,1.407654,1.7763221,8.0,1.9476537,897.09863,8.0
1.4701332,9.0,1.4441699,1.6175036,7.0,0.1398413,627.67975,3.0
1.1220123,9.0,1.8375686,1.708679,4.0,2.7759326,116.06261,4.0
1.3158935,7.0,1.4204565,1.154918,7.0,1.8926785,150.00986,18.0
1.4988174,4.0,1.7708552,1.3109103,7.0,0.89720297,716.6641,14.0
1.4630398,9.0,1.420392,1.4396605,6.0,2.1389952,386.09296,20.0
1.3911607,5.0,1.5296768,1.377123,6.0,1.736685,848.04614,23.0
1.49564,3.0,1.5837386,1.3772091,4.0,1.8824546,464.84622,10.0
1.2444636,4.0,1.821888,1.3487922,7.0,0.9809828,865.0467,30.0
1.5215467,7.0,1.0346075,1.6851206,6.0,1.2366624,846.7589,25.0
1.4065148,6.0,1.9910703,1.3617287,7.0,1.3059926,308.42334,24.0
1.468714,3.0,1.499303,1.4427595,6.0,0.049583912,647.3392,24.0
1.2923366,10.0,1.3084931,1.4282067,5.0,2.1558306,141.85078,18.0
1.5462134,3.0,1.2818916,1.1477519,3.0,0.49162748,850.0443,23.0
1.4823465,4.0,1.8374703,1.5766059,8.0,0.41753584,193.01653,25.0
1.122666,6.0,1.157486,1.2648511,7.0,2.7337484,95.53654,6.0
1.5557292,5.0,1.145139,1.6439989,7.0,1.6549481,700.743,18.0
1.4537082,9.0,1.7027763,1.3076383,6.0,2.961926,390.43225,19.0
1.5610961,4.0,1.132129,1.0845929,6.0,2.2199519,965.5465,10.0
1.6169817,9.0,1.4146836,1.8869601,7.0,1.1569636,975.29803,7.0
1.2504121,9.0,1.7930024,1.1893041,6.0,1.9317924,685.3306,22.0
1.3050852,10.0,1.8872827,1.6564252,7.0,2.8330214,963.7118,10.0
1.3863434,10.0,1.8959032,1.7919054,5.0,3.0673084,886.0617,9.0
1.5699277,10.0,1.2432764,1.9886459,7.0,0.6861713,586.9884,18.0
1.4106336,11.0,1.7567351,1.3866187,8.0,2.348412,636.72327,12.0
1.5503097,6.0,1.4298943,1.938555,6.0,0.4583271,604.12335,15.0
1.5498133,11.0,1.5899143,1.1432868,5.0,0.4489062,734.7844,5.0
1.5210985,9.0,1.3386784,1.4301732,6.0,0.8244699,622.3213,15.0
1.7085533,8.0,1.0063889,1.7137891,5.0,1.865599,592.4707,15.0
1.3114673,4.0,1.9318981,1.1850125,3.0,0.32794672,153.0575,20.0
1.4183842,5.0,1.8399109,1.4439063,5.0,3.0988007,232.78058,29.0
1.303013,4.0,1.8261565,1.8394755,4.0,1.9373721,158.11736,16.0
1.0801843,11.0,1.7374657,1.0609138,8.0,1.8891231,880.0665,30.0
1.5547454,11.0,1.7503024,1.5339162,5.0,1.6227733,830.2867,9.0
1.3220093,8.0,1.4129378,1.213016,5.0,0.8363371,98.09174,27.0
1.4693948,10.0,1.4351122,1.3507136,5.0,3.061118,248.01923,27.0
1.6528877,9.0,1.106522,1.2698647,5.0,0.8196676,938.2605,7.0
1.269115,10.0,1.9918771,1.5506754,6.0,2.9679768,127.66014,22.0
1.4399548,5.0,1.2502464,1.856206,5.0,0.575762,287.01108,11.0
1.4151399,10.0,1.8429921,1.0316368,5.0,0.16603509,267.37262,20.0
1.5052215,7.0,1.5813313,1.4912817,5.0,2.9684596,510.30832,13.0
1.0880775,8.0,1.4820282,1.4453076,6.0,2.7853348,63.72031,17.0
1.4143536,4.0,1.8059611,1.0899446,3.0,1.3941175,189.65488,29.0
1.058756,11.0,1.5306556,1.4327211,7.0,0.22620282,897.45325,29.0
1.3745217,3.0,1.0781728,1.7785871,7.0,2.3188567,186.85204,12.0
1.4081829,9.0,1.625018,1.5480067,5.0,0.42073634,220.93802,15.0
1.0933855,7.0,1.6146841,1.6152427,4.0,1.43027,71.64949,13.0
1.3699967,4.0,1.1732095,1.4153308,4.0,1.118616,189.46379,12.0
1.4498942,6.0,1.9468826,1.0741689,4.0,2.3662128,462.30588,26.0
1.1515664,5.0,1.7272512,1.8252006,4.0,0.12919419,91.20797,9.0
1.5258721,6.0,1.8750075,1.1423535,4.0,1.9428123,655.17255,7.0
1.1673232,3.0,1.8674392,1.1353047,3.0,2.8232424,189.39444,5.0
1.5769246,6.0,1.9346089,1.7371347,7.0,1.5440848,871.26825,5.0
1.5257012,10.0,1.6662763,1.2030839,5.0,2.9384453,747.57684,5.0
1.5273321,11.0,1.412148,1.4411241,6.0,2.0515466,376.0101,8.0
1.3580298,10.0,1.981207,1.7241116,3.0,1.1279522,230.87564,15.0
1.6264462,7.0,1.0424662,1.6081254,5.0,1.9059275,532.47833,10.0
1.0859159,4.0,1.7207202,1.326251,4.0,1.4206235,80.781746,9.0
1.0602758,7.0,1.283501,1.098652,6.0,2.4770317,60.47637,5.0
1.5126028,7.0,1.2989466,1.4932606,7.0,0.6010661,621.28125,17.0
1.2793174,10.0,1.990887,1.9922734,4.0,2.051123,672.94354,18.0
1.4780879,10.0,1.4648662,1.3676909,5.0,2.356415,227.98494,25.0
1.5752558,9.0,1.2613636,1.9853197,6.0,2.276232,353.87918,19.0
1.5164115,10.0,1.2335484,1.8533096,5.0,0.86170113,444.43466,5.0
1.4563935,6.0,1.1628,1.038336,5.0,2.2172282,880.4199,23.0
1.4594004,7.0,1.923039,1.8500237,6.0,1.143956,780.05457,12.0
1.6269847,7.0,1.4177043,1.3711836,4.0,1.9141368,576.72003,17.0
1.3009456,11.0,1.7967134,1.3650458,6.0,0.51472867,272.31866,5.0
1.4838046,8.0,1.7838048,1.3266001,6.0,2.6753728,700.47894,4.0
1.4949305,5.0,1.5626609,1.3643798,4.0,2.318276,409.18423,17.0
1.4503211,3.0,1.8489127,1.1412969,6.0,2.48901,887.1231,19.0
1.5158513,4.0,1.4791687,1.8270079,8.0,1.7924875,348.72708,9.0
1.6227058,6.0,1.3518857,1.6700017,4.0,1.7288922,897.3955,10.0
1.4459847,5.0,1.4014558,1.6097275,4.0,0.22854994,511.7134,7.0
1.3600383,10.0,1.5733308,1.3232101,4.0,1.1543736,721.08496,24.0
1.5652112,3.0,1.2762958,1.8931458,4.0,1.3925018,397.67065,17.0
1.0774035,6.0,1.785751,1.6769048,6.0,2.469499,82.30359,8.0
1.4183358,10.0,1.6651368,1.9860401,5.0,0.40491387,464.64734,5.0
1.3973961,5.0,1.7663873,1.6688867,5.0,2.993244,878.5565,19.0
1.3636682,6.0,1.9919477,1.991099,4.0,0.32128766,792.88135,21.0
1.4294935,9.0,1.6711915,1.086323,7.0,1.6665661,294.86237,14.0
1.4265342,4.0,1.867303,1.8187915,7.0,1.4212229,362.3629,28.0
1.4104038,5.0,1.0330739,1.2113615,5.0,2.0339048,175.29451,12.0
1.185285,7.0,1.7233683,1.708368,3.0,0.83439577,106.82438,15.0
1.3400794,11.0,1.763403,1.3034606,5.0,1.3522688,324.64862,22.0
1.5363231,8.0,1.427833,1.8633777,4.0,0.1297751,728.14703,21.0
1.5393187,7.0,1.2753487,1.8739998,3.0,2.8391645,383.78937,19.0
1.4753532,5.0,1.8326912,1.6771927,6.0,0.24569938,369.51007,11.0
1.3449478,10.0,1.9719073,1.5961871,6.0,0.9593184,209.89316,18.0
1.6691282,8.0,1.3532226,1.8523985,6.0,1.6814013,673.12,7.0
1.4003651,7.0,1.7674782,1.5740032,7.0,1.2902743,570.81134,17.0
1.2396559,8.0,1.4937063,1.892018,7.0,3.1134567,174.51935,8.0
1.291007,7.0,1.7895539,1.7166234,4.0,0.47494167,147.24843,13.0
1.2356316,7.0,1.5073794,1.6051233,3.0,0.53077507,93.98725,27.0
1.246262,4.0,1.416993,1.9401618,6.0,0.82713276,134.94995,8.0
1.4047161,7.0,1.3827839,1.675327,5.0,1.0394862,861.87634,24.0
1.5146956,11.0,1.2880844,1.0303993,5.0,0.28387684,923.47363,5.0
1.3804561,8.0,1.1554499,1.1404754,7.0,1.0158606,659.0985,23.0
1.5200816,4.0,1.65531,1.2856969,8.0,1.8094349,686.7167,10.0
1.5442129,9.0,1.6397395,1.0092049,6.0,1.3680428,482.21356,6.0
1.5514468,5.0,1.4917076,1.9338579,3.0,1.791046,621.403,28.0
1.2676263,6.0,1.1178743,1.9115485,5.0,2.717241,157.83623,14.0
1.3743979,7.0,1.7268988,1.3739893,5.0,2.9401977,993.8333,16.0
1.0782235,10.0,1.8522341,1.3125088,4.0,2.3939683,78.077286,10.0
1.5356838,3.0,1.1678836,1.2820873,4.0,2.1901329,929.4642,15.0
1.6511592,6.0,1.1293112,1.7112108,5.0,2.2047648,917.8655,8.0
1.5874432,4.0,1.1758367,1.5413543,4.0,1.5000612,591.06445,11.0
1.4889238,3.0,1.9290072,1.3188391,3.0,0.681217,856.74725,5.0
1.549624,6.0,1.5118811,1.2992704,6.0,2.473314,508.40662,16.0
1.4286535,9.0,1.0656117,1.3071016,8.0,1.9392377,192.29526,15.0
1.3758988,8.0,1.8781297,1.9724641,6.0,3.0668554,541.18414,17.0
1.3147515,10.0,1.3345225,1.097411,6.0,2.904293,220.81961,7.0
1.5047731,7.0,1.5036446,1.0994939,4.0,2.499277,358.7187,17.0
1.4589797,3.0,1.8285798,1.029845,5.0,1.6992862,302.13156,14.0
1.2861533,7.0,1.6379178,1.0777978,3.0,2.9297976,136.58711,24.0
1.5637871,4.0,1.3421975,1.7842915,3.0,1.1980505,738.94366,27.0
1.5040454,6.0,1.5862235,1.1085278,6.0,3.0445216,954.392,11.0
1.260795,10.0,1.9911679,1.5168881,3.0,1.6118554,884.6641,26.0
1.470677,5.0,1.974242,1.3525895,6.0,1.3793654,744.451,12.0
1.5209312,9.0,1.289403,1.6004922,5.0,0.8231644,373.96524,30.0
1.2349104,10.0,1.413997,1.9392759,7.0,2.2181067,979.8652,26.0
1.506943,7.0,1.1963432,1.8595347,7.0,2.5644302,446.5378,28.0
1.5365896,11.0,1.2787441,1.6393834,7.0,1.7034398,423.0783,4.0
1.1976999,6.0,1.8183358,1.9631165,6.0,1.5347912,864.8618,26.0
1.0899843,11.0,1.811413,1.957908,8.0,0.2798524,818.6626,21.0
1.6524241,10.0,1.4340615,1.9688809,5.0,2.2701893,720.37726,6.0
1.478852,4.0,1.7211359,1.8865771,5.0,2.927481,335.1911,16.0
1.2861158,9.0,1.3842396,1.5792644,6.0,0.81864625,830.48615,25.0
1.5025122,4.0,1.3354981,1.8765899,8.0,3.1109104,316.99893,15.0
1.6021376,7.0,1.5127915,1.5504292,4.0,2.3608165,944.735,12.0
1.4327257,10.0,1.648941,1.8529518,3.0,1.1721386,709.8235,29.0
1.1942343,11.0,1.3351496,1.0167408,7.0,2.7383554,110.633385,10.0
1.3445115,11.0,1.8470829,1.4742962,4.0,2.2295618,645.70374,18.0
1.5318098,5.0,1.5394369,1.4006386,4.0,2.742697,999.414,15.0
1.3215245,7.0,1.3916621,1.9796728,8.0,1.4735065,140.81592,20.0
1.4852123,4.0,1.2960658,1.8057289,6.0,1.7062843,712.665,4.0
1.3604724,10.0,1.8721601,1.1842492,3.0,1.4380715,196.14108,18.0
1.5995251,6.0,1.2024091,1.3934708,7.0,2.4387186,885.1601,5.0
1.399271,5.0,1.8178413,1.9669423,3.0,0.79042065,827.18317,30.0
1.3573248,4.0,1.1688962,1.2717519,6.0,2.1860833,134.52449,24.0
1.4929222,6.0,1.6018636,1.5959758,4.0,2.5115013,745.1721,23.0
1.1728089,4.0,1.2253631,1.9967167,7.0,2.748318,50.44311,27.0
1.43048,6.0,1.9485321,1.3319609,7.0,0.13230562,678.83105,14.0
1.3373148,8.0,1.7766817,1.6990757,7.0,1.7889507,204.16454,15.0
1.4572929,6.0,1.9220024,1.7655517,4.0,0.31696475,306.27966,20.0
1.3921869,6.0,1.4640259,1.9240357,5.0,0.68569833,203.15244,11.0
1.3011404,3.0,1.8296019,1.6945348,7.0,2.6455145,136.19698,20.0
1.523514,4.0,1.0068483,1.1020377,4.0,3.093134,538.06525,10.0
1.5353352,7.0,1.2783118,1.6126568,5.0,2.3591716,335.021,11.0
1.5319844,5.0,1.3857043,1.953623,3.0,0.41848835,722.913,28.0
1.3321528,6.0,1.5469799,1.5231586,7.0,0.17220698,946.32245,21.0
1.5811821,8.0,1.0551962,1.4679142,5.0,0.22391401,628.9465,17.0
1.6649634,7.0,1.0724169,1.9937153,7.0,2.4525864,485.47006,10.0
1.5348356,9.0,1.1715052,1.6821789,4.0,0.38719532,882.7421,27.0
1.3758807,3.0,1.5600053,1.2394506,6.0,1.8705318,327.5103,5.0
1.4892906,9.0,1.1487778,1.4974933,6.0,0.4146819,258.56998,12.0
1.422478,8.0,1.8682562,1.7824833,4.0,0.13637748,308.5419,27.0
1.2689183,10.0,1.9486641,1.1871185,4.0,2.9348235,848.3503,25.0
1.1291772,5.0,1.3413942,1.6678841,3.0,2.4809675,75.88488,18.0
1.3019692,9.0,1.9756153,1.3632538,5.0,0.4281403,598.3301,27.0
1.4115721,3.0,1.4949834,1.8871437,8.0,2.0568159,972.40546,20.0
1.2759397,10.0,1.5811946,1.5386752,5.0,1.0076927,167.82635,9.0
1.4820708,7.0,1.9442868,1.2492058,3.0,0.5236713,662.37384,15.0
1.1695468,6.0,1.0366374,1.8322191,3.0,1.7759833,72.22611,27.0
1.4502983,5.0,1.1922386,1.8266013,4.0,1.0101599,175.35817,26.0
